Priority,Alert_Description,Start_ISO,Start_Epoch,Start_Hour,Start_DOW,Is_Weekend,Duration_Sec,Duration_Min,Priority_Norm,Priority_Level,Component_Type,Component_Name,Test,Raw_Type,Raw_Name,Raw_Test,Src_Type,Src_Name,Ner_Type,Ner_Name,Regex_Type,Regex_Name
Minor,Query is taking high CPU time on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:35:00,1754026500,5,4,False,82.0,1.367,Minor,1,host,Oracle,Query is taking high CPU time,host,Oracle,Query is taking high CPU time,regex,regex,oracle database,Oracle,host,Oracle
Minor,Buffer cache hit ratio is low on Oracle Database on Cloud APIRDB:1580,2025-08-01T05:34:00,1754026440,5,4,False,3600.0,60.0,Minor,1,host,Oracle,Buffer cache hit ratio is low,host,Oracle,Buffer cache hit ratio is low,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many current connections to Microsoft SQL server DR-CTS-DB-PRO:1433,2025-08-01T05:34:00,1754026440,5,4,False,323.0,5.383,Minor,1,sql server,DR-CTS-DB-PRO:1433,UNK,sql server,DR-CTS-DB-PRO:1433,UNK,ner,ner,sql server,DR-CTS-DB-PRO:1433,UNK,UNK
Minor,One or more long running queries have been detected on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:34:00,1754026440,5,4,False,311.0,5.183,Minor,1,host,Oracle,One or more long running queries have been detected,host,Oracle,One or more long running queries have been detected,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many maintenance {system-update},2025-08-01T05:33:00,1754026380,5,4,False,1120.0,18.667,Minor,1,resource,system-update,Many maintenance,resource,system-update,Many maintenance,regex,regex,host,system-update,resource,system-update
Minor,Many maintenance {Summary},2025-08-01T05:33:00,1754026380,5,4,False,1124.0,18.733,Minor,1,resource,Summary,Many maintenance,resource,Summary,Many maintenance,regex,regex,UNK,Summary,resource,Summary
Critical,Free space in tablespace SFCUBSIDX is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:33:00,1754026380,5,4,False,79200.0,1320.0,Critical,3,host,Oracle,Free space in tablespace SFCUBSIDX is low,host,Oracle,Free space in tablespace SFCUBSIDX is low,regex,regex,oracle database,Oracle,host,Oracle
Critical,Free space in tablespace KBZREPS_DATA is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:33:00,1754026380,5,4,False,79200.0,1320.0,Critical,3,host,Oracle,Free space in tablespace KBZREPS_DATA is low,host,Oracle,Free space in tablespace KBZREPS_DATA is low,regex,regex,oracle database,Oracle,host,Oracle
Minor,CPU usage of Oracle job is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:33:00,1754026380,5,4,False,738.0,12.3,Minor,1,host,Oracle,CPU usage of Oracle job is high,host,Oracle,CPU usage of Oracle job is high,regex,regex,oracle database,Oracle,host,Oracle
Critical,Free space in tablespace SFCUBSTAB is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:33:00,1754026380,5,4,False,79200.0,1320.0,Critical,3,host,Oracle,Free space in tablespace SFCUBSTAB is low,host,Oracle,Free space in tablespace SFCUBSTAB is low,regex,regex,oracle database,Oracle,host,Oracle
Critical,IOPS Utilization is high for RDS instance api-prod-db of type oracle-ee in ap-southeast-1 region of AWS Cloud apiring-aws-prd,2025-08-01T05:32:00,1754026320,5,4,False,706.0,11.767,Critical,3,aws cloud,type,UNK,aws cloud,type,UNK,ner,ner,aws cloud,type,UNK,UNK
Minor,Many blocked connections for user _BACKGROUND on Oracle Database eG_Backend_DB:1521:egrepdc,2025-08-01T05:31:00,1754026260,5,4,False,296.0,4.933,Minor,1,host,Oracle,Many blocked connections for user _BACKGROUND,host,Oracle,Many blocked connections for user _BACKGROUND,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many redo log space requests have been issued on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:31:00,1754026260,5,4,False,82.0,1.367,Minor,1,host,Oracle,Many redo log space requests have been issued,host,Oracle,Many redo log space requests have been issued,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many redo buffer entries exist on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:31:00,1754026260,5,4,False,84.0,1.4,Minor,1,host,Oracle,Many redo buffer entries exist,host,Oracle,Many redo buffer entries exist,regex,regex,oracle database,Oracle,host,Oracle
Minor,High CPU utilization when waiting for I/O on eG_Backend_DB_DR,2025-08-01T05:31:00,1754026260,5,4,False,276.0,4.6,Minor,1,host,eG_Backend_DB_DR,High CPU utilization when waiting for I/O,host,eG_Backend_DB_DR,High CPU utilization when waiting for I/O,regex,regex,host,eG_Backend_DB_DR,host,eG_Backend_DB_DR
Minor,Many blocked processes on BI_Reporting_Prod,2025-08-01T05:31:00,1754026260,5,4,False,265.0,4.417,Minor,1,host,BI_Reporting_Prod,Many blocked processes,host,BI_Reporting_Prod,Many blocked processes,regex,regex,host,BI_Reporting_Prod,host,BI_Reporting_Prod
Minor,Parse CPU to parse elapsed ratio is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDC,2025-08-01T05:31:00,1754026260,5,4,False,225.0,3.75,Minor,1,host,Oracle,Parse CPU to parse elapsed ratio is low,host,Oracle,Parse CPU to parse elapsed ratio is low,regex,regex,oracle database,Oracle,host,Oracle
Minor,Percentage of long table scans is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:31:00,1754026260,5,4,False,40.0,0.667,Minor,1,host,Oracle,Percentage of long table scans is high,host,Oracle,Percentage of long table scans is high,regex,regex,oracle database,long,host,Oracle
Minor,Buffer cache hit ratio is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDC,2025-08-01T05:31:00,1754026260,5,4,False,226.0,3.767,Minor,1,host,Oracle,Buffer cache hit ratio is low,host,Oracle,Buffer cache hit ratio is low,regex,regex,oracle database,Oracle,host,Oracle
Minor,There have been many container termination failures for pod aws-guardduty-agent-ws4b9 of namespace amazon-guardduty on Kubernetes Cluster NewCoreBankingProdEnv,2025-08-01T05:30:00,1754026200,5,4,False,323.0,5.383,Minor,1,host,Kubernetes,There have been many container termination failures for pod aws-guardduty-agent-ws4b9 of namespace amazon-guardduty,host,Kubernetes,There have been many container termination failures for pod aws-guardduty-agent-ws4b9 of namespace amazon-guardduty,regex,regex,kubernetes cluster,namespace,host,Kubernetes
Minor,Load failures rate is high {CBSCustomerServiceBalance_1528\Summary},2025-08-01T05:30:00,1754026200,5,4,False,2070.0,34.5,Minor,1,resource,CBSCustomerServiceBalance_1528\Summary,Load failures rate is high,resource,CBSCustomerServiceBalance_1528\Summary,Load failures rate is high,regex,regex,host,CBSCustomerServiceBalance_1528\Summary,resource,CBSCustomerServiceBalance_1528\Summary
Minor,Maximum query elapsed time is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:30:00,1754026200,5,4,False,102.0,1.7,Minor,1,host,Oracle,Maximum query elapsed time is high,host,Oracle,Maximum query elapsed time is high,regex,regex,oracle database,Oracle,host,Oracle
Minor,Query is taking high CPU time on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:30:00,1754026200,5,4,False,102.0,1.7,Minor,1,host,Oracle,Query is taking high CPU time,host,Oracle,Query is taking high CPU time,regex,regex,oracle database,Oracle,host,Oracle
Critical,The web page HomePage is not available for external access. This is affecting External Web ibanking,2025-08-01T05:30:00,1754026200,5,4,False,553.0,9.217,Critical,3,external web,ibanking,UNK,external web,ibanking,UNK,regex,regex,UNK,UNK,external web,ibanking
Minor,Redo transport lagging duration is high on Oracle Database eG_Backend_DB_DR:1521:egrepdr,2025-08-01T05:29:00,1754026140,5,4,False,346.0,5.767,Minor,1,host,Oracle,Redo transport lagging duration is high,host,Oracle,Redo transport lagging duration is high,regex,regex,oracle database,Oracle,host,Oracle
Minor,One or more long running queries have been detected on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:29:00,1754026140,5,4,False,265.0,4.417,Minor,1,host,Oracle,One or more long running queries have been detected,host,Oracle,One or more long running queries have been detected,regex,regex,oracle database,Oracle,host,Oracle
Critical,Redo apply lagging duration is high on Oracle Database eG_Backend_DB_DR:1521:egrepdr,2025-08-01T05:29:00,1754026140,5,4,False,2675.0,44.583,Critical,3,host,Oracle,Redo apply lagging duration is high,host,Oracle,Redo apply lagging duration is high,regex,regex,oracle database,Oracle,host,Oracle
Critical,Many container images are failed to pull/create/start on Kubernetes Cluster flexcube-cbs-mig-tkc,2025-08-01T05:29:00,1754026140,5,4,False,358.0,5.967,Critical,3,host,Kubernetes,Many container images are failed to pull/create/start,host,Kubernetes,Many container images are failed to pull/create/start,regex,regex,kubernetes cluster,Kubernetes,host,Kubernetes
Minor,Many instances have been removed recently from AWS Cloud KBZT,2025-08-01T05:28:00,1754026080,5,4,False,256.0,4.267,Minor,1,aws cloud,KBZT,Many instances have been removed recently,aws cloud,KBZT,Many instances have been removed recently,regex,regex,aws cloud,AWS,aws cloud,KBZT
Minor,Read rate from datafile sfcubstab.10407.1173263787 is high on Oracle Database ONPREM_KBZPRDDCPDB_PDB:1580:KBZPRDDCPDB,2025-08-01T05:28:00,1754026080,5,4,False,7560.0,126.0,Minor,1,host,Oracle,Read rate from datafile sfcubstab.10407.1173263787 is high,host,Oracle,Read rate from datafile sfcubstab.10407.1173263787 is high,regex,regex,oracle database,datafile,host,Oracle
Minor,Read rate from datafile sfcubstab.19506.1171463245 is high on Oracle Database ONPREM_KBZPRDDCPDB_PDB:1580:KBZPRDDCPDB,2025-08-01T05:28:00,1754026080,5,4,False,7560.0,126.0,Minor,1,host,Oracle,Read rate from datafile sfcubstab.19506.1171463245 is high,host,Oracle,Read rate from datafile sfcubstab.19506.1171463245 is high,regex,regex,oracle database,datafile,host,Oracle
Minor,Elapsed time of Oracle job is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:27:00,1754026020,5,4,False,311.0,5.183,Minor,1,host,Oracle,Elapsed time of Oracle job is high,host,Oracle,Elapsed time of Oracle job is high,regex,regex,oracle database,Oracle,host,Oracle
Minor,There are many waiting containers in pod obic-interest-extrp-service-9cd9c45b-v7mpg of namespace javaic on Kubernetes Cluster flexcube-cbs-uat-tkc,2025-08-01T05:27:00,1754026020,5,4,False,855.0,14.25,Minor,1,host,Kubernetes,There are many waiting containers in pod obic-interest-extrp-service-9cd9c45b-v7mpg of namespace javaic,host,Kubernetes,There are many waiting containers in pod obic-interest-extrp-service-9cd9c45b-v7mpg of namespace javaic,regex,regex,kubernetes cluster,obic-interest-extrp-service-9cd9c45b-v7mpg,host,Kubernetes
Major,Actual CPU credit balance is high {ap-southeast-1:-:i-04b74635ad73c1a93},2025-08-01T05:27:00,1754026020,5,4,False,1157.0,19.283,Major,2,resource,ap-southeast-1:-:i-04b74635ad73c1a93,Actual CPU credit balance is high,resource,ap-southeast-1:-:i-04b74635ad73c1a93,Actual CPU credit balance is high,regex,regex,host,ap-southeast-1:-:i-04b74635ad73c1a93,resource,ap-southeast-1:-:i-04b74635ad73c1a93
Critical,Lagging checkpoint duration is high {REPLICAT/RLOTNH},2025-08-01T05:27:00,1754026020,5,4,False,971.0,16.183,Critical,3,oracle goldengate replicat,RLOTNH,Lagging checkpoint duration is high,oracle goldengate replicat,RLOTNH,Lagging checkpoint duration is high,regex,regex,UNK,REPLICAT/RLOTNH,oracle goldengate replicat,RLOTNH
Minor,Write rate to datafile SFCUBSTAB_15.dbf is high on Oracle Database AWS_CBS_Reporting_DB:1665:KBZRPTDCPDB,2025-08-01T05:26:00,1754025960,5,4,False,8640.0,144.0,Minor,1,host,Oracle,Write rate to datafile SFCUBSTAB_15.dbf is high,host,Oracle,Write rate to datafile SFCUBSTAB_15.dbf is high,regex,regex,oracle database,Oracle,host,Oracle
Minor,There are many waiting containers in pod aws-guardduty-agent-72896 of namespace amazon-guardduty on Kubernetes Cluster NewCoreBankingProdEnv,2025-08-01T05:26:00,1754025960,5,4,False,3840.0,64.0,Minor,1,host,Kubernetes,There are many waiting containers in pod aws-guardduty-agent-72896 of namespace amazon-guardduty,host,Kubernetes,There are many waiting containers in pod aws-guardduty-agent-72896 of namespace amazon-guardduty,regex,regex,kubernetes cluster,aws-guardduty-agent-72896,host,Kubernetes
Minor,High disk space usage on /var drive of BIREPO_DB_Node_1,2025-08-01T05:26:00,1754025960,5,4,False,1102.0,18.367,Minor,1,host,BIREPO_DB_Node_1,High disk space usage on /var,host,BIREPO_DB_Node_1,High disk space usage on /var,regex,regex,host,BIREPO_DB_Node_1,host,BIREPO_DB_Node_1
Minor,Many redo log space requests have been issued on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:26:00,1754025960,5,4,False,124.0,2.067,Minor,1,host,Oracle,Many redo log space requests have been issued,host,Oracle,Many redo log space requests have been issued,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many redo log space requests have been issued on Oracle Database on Cloud APIRDB:1580,2025-08-01T05:26:00,1754025960,5,4,False,3099.0,51.65,Minor,1,host,Oracle,Many redo log space requests have been issued,host,Oracle,Many redo log space requests have been issued,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many redo buffer entries exist on Oracle Database on Cloud APIRDB:1580,2025-08-01T05:26:00,1754025960,5,4,False,3100.0,51.667,Minor,1,host,Oracle,Many redo buffer entries exist,host,Oracle,Many redo buffer entries exist,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many redo buffer entries exist on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:26:00,1754025960,5,4,False,129.0,2.15,Minor,1,host,Oracle,Many redo buffer entries exist,host,Oracle,Many redo buffer entries exist,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many maintenance {system-update},2025-08-01T05:26:00,1754025960,5,4,False,347.0,5.783,Minor,1,resource,system-update,Many maintenance,resource,system-update,Many maintenance,regex,regex,host,system-update,resource,system-update
Critical,High CPU utilization when waiting for I/O on dc-smv-bo1-db01.kbzbank.com,2025-08-01T05:26:00,1754025960,5,4,False,294.0,4.9,Critical,3,host,dc-smv-bo1-db01.kbzbank.com,High CPU utilization when waiting for I/O,host,dc-smv-bo1-db01.kbzbank.com,High CPU utilization when waiting for I/O,regex,regex,host,dc-smv-bo1-db01.kbzbank.com,host,dc-smv-bo1-db01.kbzbank.com
Minor,Many maintenance {Summary},2025-08-01T05:26:00,1754025960,5,4,False,353.0,5.883,Minor,1,resource,Summary,Many maintenance,resource,Summary,Many maintenance,regex,regex,UNK,Summary,resource,Summary
Minor,Parse CPU to parse elapsed ratio is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDC,2025-08-01T05:25:00,1754025900,5,4,False,209.0,3.483,Minor,1,host,Oracle,Parse CPU to parse elapsed ratio is low,host,Oracle,Parse CPU to parse elapsed ratio is low,regex,regex,oracle database,Oracle,host,Oracle
Minor,Maximum query elapsed time is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:25:00,1754025900,5,4,False,87.0,1.45,Minor,1,host,Oracle,Maximum query elapsed time is high,host,Oracle,Maximum query elapsed time is high,regex,regex,oracle database,Oracle,host,Oracle
Minor,Query is taking high CPU time on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:25:00,1754025900,5,4,False,87.0,1.45,Minor,1,host,Oracle,Query is taking high CPU time,host,Oracle,Query is taking high CPU time,regex,regex,oracle database,Oracle,host,Oracle
Minor,Buffer cache hit ratio is low on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDC,2025-08-01T05:25:00,1754025900,5,4,False,210.0,3.5,Minor,1,host,Oracle,Buffer cache hit ratio is low,host,Oracle,Buffer cache hit ratio is low,regex,regex,oracle database,Oracle,host,Oracle
Major,Memory utilization is high on ONPREM_KBZPRDDCPDB_PDB,2025-08-01T05:25:00,1754025900,5,4,False,1176.0,19.6,Major,2,host,ONPREM_KBZPRDDCPDB_PDB,Memory utilization is high,host,ONPREM_KBZPRDDCPDB_PDB,Memory utilization is high,regex,regex,host,ONPREM_KBZPRDDCPDB_PDB,host,ONPREM_KBZPRDDCPDB_PDB
Critical,Oracle Database instance ONPREM_KBZPRDSTBY_CDB:1580:KBZPRDSTBY is down,2025-08-01T05:25:00,1754025900,5,4,False,1219.0,20.317,Critical,3,oracle database,UNK,UNK,oracle database,UNK,UNK,ner,none,oracle database,UNK,UNK,UNK
Major,Memory utilization is high on ONPREM_KBZPRDSTBY_CDB,2025-08-01T05:25:00,1754025900,5,4,False,1176.0,19.6,Major,2,host,ONPREM_KBZPRDSTBY_CDB,Memory utilization is high,host,ONPREM_KBZPRDSTBY_CDB,Memory utilization is high,regex,regex,host,ONPREM_KBZPRDSTBY_CDB,host,ONPREM_KBZPRDSTBY_CDB
Minor,Percentage of long table scans is high on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:25:00,1754025900,5,4,False,88.0,1.467,Minor,1,host,Oracle,Percentage of long table scans is high,host,Oracle,Percentage of long table scans is high,regex,regex,oracle database,long,host,Oracle
Minor,Queue length is high {SMSBrix1505\w3wp#10},2025-08-01T05:25:00,1754025900,5,4,False,1125.0,18.75,Minor,1,resource,SMSBrix1505\w3wp#10,Queue length is high,resource,SMSBrix1505\w3wp#10,Queue length is high,regex,regex,UNK,SMSBrix1505\w3wp#10,resource,SMSBrix1505\w3wp#10
Minor,Queue length is high {SMSBrix1505\Summary},2025-08-01T05:25:00,1754025900,5,4,False,2005.0,33.417,Minor,1,resource,SMSBrix1505\Summary,Queue length is high,resource,SMSBrix1505\Summary,Queue length is high,regex,regex,UNK,SMSBrix1505\Summary,resource,SMSBrix1505\Summary
Minor,One or more long running queries have been detected on Oracle Database BI_Reporting_Prod_DB:1665:KBZRPTDCPDB,2025-08-01T05:24:00,1754025840,5,4,False,213.0,3.55,Minor,1,host,Oracle,One or more long running queries have been detected,host,Oracle,One or more long running queries have been detected,regex,regex,oracle database,Oracle,host,Oracle
Minor,Many recent ORA-16038 errors in the Alert Log of Oracle Database eG_Backend_DB:1521:egrepdc,2025-08-01T05:24:00,1754025840,5,4,False,626.0,10.433,Minor,1,oracle database,Oracle,UNK,oracle database,Oracle,UNK,ner,ner,oracle database,Oracle,UNK,UNK
Minor,Many recent errors in the Alert Log of Oracle Database eG_Backend_DB:1521:egrepdc {Summary},2025-08-01T05:24:00,1754025840,5,4,False,626.0,10.433,Minor,1,resource,Summary,Many recent errors in the Alert Log of Oracle Database eG_Backend_DB:1521:egrepdc,resource,Summary,Many recent errors in the Alert Log of Oracle Database eG_Backend_DB:1521:egrepdc,regex,regex,oracle database,Oracle,resource,Summary
Major,Destination status LOG_ARCHIVE_DEST_2 is abnormal on Oracle Database eG_Backend_DB:1521:egrepdc,2025-08-01T05:24:00,1754025840,5,4,False,586.0,9.767,Major,2,host,Oracle,Destination status LOG_ARCHIVE_DEST_2 is abnormal,host,Oracle,Destination status LOG_ARCHIVE_DEST_2 is abnormal,regex,regex,oracle database,Oracle,host,Oracle
