,original_index,text,label,cleaned_text
4507,239,အဲ့ဒါ ပြော ပြ ချင် နေ တာ ကိုယ် နဲ့ မ ဆိုင် ပါ ဘူး လေ ဆို ပြီး စကားလုံး တွေ မြိုချ နေ ရ တယ်,no,အဲ့ဒါ ပြော ပြ ချင် နေ တာ ကိုယ် နဲ့ မ ဆိုင် ပါ ဘူး လေ ဆို ပြီး စကားလုံး တွေ မြိုချ နေ ရ တယ်
4508,5003,မုဒိ-န်းတပ် စစ်kw-ay မုဒိ-န်းကောင် မ မ,po,မုဒိ-န်းတပ် စစ်kw-ay မုဒိ-န်းကောင် မ မ
4509,6766,မအေလိုး ရန်ရှာ လုပ်,po,မအေလိုး ရန်ရှာ လုပ်
4510,547,စောက်ပိန်း,po,စောက်ပိန်း
4511,3999,အမ ကို တော့ နားလည် တယ် အမ ယောက်ျား ပြော တာ တွေ က ရီ နေ ရ လို့ ကန်တော့ ပါ နော် အမ ၊ အမ ကို ရီ တာ မ ဟုတ် ဘူး နော် အမ,no,အမ ကို တော့ နားလည် တယ် အမ ယောက်ျား ပြော တာ တွေ ရီ နေ ရ လို့ ကန်တော့ ပါ နော် အမ ၊ အမ ကို ရီ တာ မ ဟုတ် ဘူး နော် အမ
4512,4520,မုန်လာဥနီ ကော လုပ် လို့ ရ လား မမ သူ့ အတိုင်း ပဲ လား,no,မုန်လာဥနီ ကော လုပ် လို့ ရ လား မမ သူ့ အတိုင်း ပဲ လား
4513,4403,မ မေယိုး,ab,မ မေယိုး
4514,3016,မီးလောင်တိုက်သွင်း ကိုမေကိုလိုး မ,po,မီးလောင်တိုက်သွင်း ကိုမေကိုလိုး မ
4515,2865,နီပိတ် ဂွေးမသား နီပိတ်,po,နီပိတ် ဂွေးမသား နီပိတ်
4516,1703,သူ့ အဆင့် သူ စာ လေး တစ် ကြောင်း တည်း နဲ့ ပြ သွား ရှာ တာ,no,သူ့ အဆင့် သူ စာ လေး တည်း နဲ့ ပြ သွား ရှာ တာ
4517,307,မြေကြီး မ ထိ ဘူး ဆို လို့ ဈာန် နဲ့ မ ထိ တာ လား လို့ 🙂,no,မြေကြီး မ ထိ ဘူး ဆို လို့ ဈာန် နဲ့ မ ထိ တာ လား လို့ slightly_smiling_face
4518,526,$ရမ်းမုန်း,ab,$ရမ်းမုန်း
4519,5671,ခွေးမျိုး သေ မ,po,ခွေးမျိုး သေ မ
4520,2858,ထောင် ထဲ အ ပို့ ခံ ရ တော့ မယ် နဲ့ တူ တယ် Bang Bang 😬,no,ထောင် ထဲ အ ပို့ ခံ ရ တော့ မယ် နဲ့ တူ တယ် Bang Bang grimacing_face
4521,26,ကြည့်မရ သောက်ပို လုပ်,ab,ကြည့်မရ သောက်ပို လုပ်
4522,5638,လီး ဘောမ ကိုယ်မေကိုယ်လိုး မ,po,လီး ဘောမ ကိုယ်မေကိုယ်လိုး မ
4523,1261,ဆောက်ရေးမပါ,po,ဆောက်ရေးမပါ
4524,4316,ပစ်သတ် နားတွေမျက်စိတွေမပါကြဘူးထင်ပါရဲ့,po,ပစ်သတ် နားတွေမျက်စိတွေမပါကြဘူးထင်ပါရဲ့
4525,2707,စာဖတ် ရင်း မျက်ရည် ကျ နေ ရင်း က ဘောင်းဘီ ကြီး နဲ့ ပုံ က အဆင်မပြေ ဘူး 🤒🥴,no,စာဖတ် ရင်း မျက်ရည် ကျ နေ ရင်း ဘောင်းဘီ ကြီး နဲ့ ပုံ အဆင်မပြေ ဘူး face_with_thermometer woozy_face
4526,794,စောက်ရမ်း သိသာ,ab,စောက်ရမ်း သိသာ
4527,4069,ရဲချုပ် ပြောင်း တော့ အလောင်း ပုံ အမှုတွဲ ထဲ အ ပါ ခေါ် နေ ပြီ ထိပ် ပိုင်း တွေ,no,ရဲချုပ် ပြောင်း တော့ အလောင်း ပုံ အမှုတွဲ ထဲ အ ပါ ခေါ် နေ ပြီ ထိပ် ပိုင်း တွေ
4528,1717,ငါ့ ကျ မ ခေါ် ဘူး တွဲဖက် လိုက် ဆို ပေး တာ ပေါ့ အဲ လို မှန်း သိ ရင် လာ ခေါ် တုန်း က တော့ အဲ လို ကြီး မ ဟုတ် ပါ ဘူး မင်း က ကွာ မ တရား ဘူး 😭 😭,no,ငါ့ ကျ မ ခေါ် ဘူး တွဲဖက် လိုက် ဆို ပေး တာ ပေါ့ အဲ လို မှန်း သိ ရင် လာ ခေါ် တုန်း တော့ အဲ လို ကြီး မ ဟုတ် ပါ ဘူး မင်း ကွာ မ တရား ဘူး loudly_crying_face loudly_crying_face
4529,1776,ဦးနှောက်မရှိ,po,ဦးနှောက်မရှိ
4530,6182,ဒိုင် တွေ ကို သင်တန်း ပေး ချင် တယ် ကွာ တချို့ သူ တို့ မေး နေ တာ တွေ က pro မ ဆန် ဘူး ဆို တာ ပြ နေ တယ် ကွာ လူတကာ ကြည့် နေ တဲ့ online ပေါ် တင် တဲ့ video တွေ မှာ အခု လို မေးခွန်း တွေ မေး တာ အံ့ဩ တယ်,no,ဒိုင် တွေ ကို သင်တန်း ပေး ချင် တယ် ကွာ တချို့ သူ မေး နေ တာ တွေ pro မ ဆန် ဘူး ဆို တာ ပြ နေ တယ် ကွာ လူတကာ ကြည့် နေ တဲ့ online ပေါ် တင် တဲ့ video တွေ မှာ အခု လို မေးခွန်း တွေ မေး တာ အံ့ဩ တယ်
4531,3540,လုပ် မ စောက်ပြဿနာ ပဲ,ab,လုပ် မ စောက်ပြဿနာ ပဲ
4532,5980,ခါး က နေ ကျိုး သွား လို့ ဦး မော့ လာ တယ် ပြော တာ နေ မယ် 🤣🤣🤣 ဒါ မှ မ ဟုတ် 🤔🤔🤔 ဦးမော့ လာ တယ် တို့ မိုးဒီ လာ တယ် တို့ ပြော တာ နေ မယ် 🤣🤣🤣,no,ခါး နေ ကျိုး သွား လို့ ဦး မော့ လာ တယ် ပြော တာ နေ မယ် rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing ဒါ မ ဟုတ် thinking_face thinking_face thinking_face ဦးမော့ လာ တယ် မိုးဒီ လာ တယ် ပြော တာ နေ မယ် rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing
4533,4640,၆ ထည့် လုပ် စစ်တပ်ခွေး ပဲ မ ထောင်ထွက် မ ကိုက်,po,၆ ထည့် လုပ် စစ်တပ်ခွေး ပဲ မ ထောင်ထွက် မ ကိုက်
4534,1643,မ လုပ် မ $ဖုတ် ပဲ,po,မ လုပ် မ $ဖုတ် ပဲ
4535,1679,ငါးလိုးမ အကျိုး မ ရိုက် ပဲ,ab,ငါးလိုးမ အကျိုး မ ရိုက် ပဲ
4536,6281,ဒီ လို အသိတရား ကြောင့် ဘမော ဘဝ ရောက် နေ တာ မ ဆန်း ပါ ဘူး ။,no,ဒီ လို အသိတရား ကြောင့် ဘမော ဘဝ ရောက် နေ တာ မ ဆန်း ပါ ဘူး ။
4537,5352,ဖာသယ်မသား သူတောင်းစား မင်းအမေလင်,po,ဖာသယ်မသား သူတောင်းစား မင်းအမေလင်
4538,952,အော် အဲ့ နေ့ အဲ့ အချိန် ပဲ မီး ဖြတ် မှာ လား ကျေးဇူး နော် ကျန် တဲ့ အချိန် တွေ မီး ကို မှန် လို့ မ ဟုတ် တာ တွေ သိပ် မ ပြော နဲ့ မ ရှက် ဘူး လား ငလူး အခု လည်း ပျက် နေ တာ ပဲ ဟာ အပို တွေ 😏,no,အော် အဲ့ နေ့ အဲ့ အချိန် ပဲ မီး ဖြတ် မှာ လား ကျေးဇူး နော် ကျန် တဲ့ အချိန် တွေ မီး ကို မှန် လို့ မ ဟုတ် တာ တွေ သိပ် မ ပြော နဲ့ မ ရှက် ဘူး လား ငလူး အခု လည်း ပျက် နေ တာ ပဲ ဟာ အပို တွေ smirking_face
4539,1270,စောက်ကလေး ဖြတ်ရိုက်,ab,စောက်ကလေး ဖြတ်ရိုက်
4540,650,l...e sရူး မ မ,po,l...e sရူး မ မ
4541,6194,တောင် လောက် မ sခွက်,ab,တောင် လောက် မ sခွက်
4542,831,စစ်🐕looooမ,po,စစ် dog looooမ
4543,3617,မ $ပို,ab,မ $ပို
4544,600,မ မ စောက်ရူး,ab,မ မ စောက်ရူး
4545,2363,မ အမေဒစ်ကန် $ မ ဓားပြတိုက်,po,မ အမေဒစ်ကန် $ မ ဓားပြတိုက်
4546,3654,မုံရွာ ဘက် မှာ မီးဘေးသင့် ပြည်သူ တွေ ကို သိန်း ၈၀၀ လောက် လှူ ပေး တာ ကို pdf ဆို တဲ့ လူ တစ် စု က ပြည်သူ ကို မ ပေး ဘဲ ခု ထိ သူ တို့ စရိတ် လုပ် သုံး နေ တာ nug အမည်ခံ က ရော ဘာ လုပ် ပေး နိုင် လဲ,no,မုံရွာ ဘက် မှာ မီးဘေးသင့် ပြည်သူ တွေ ကို သိန်း ၈၀၀ လောက် လှူ ပေး တာ ကို pdf ဆို တဲ့ လူ စု ပြည်သူ ကို မ ပေး ဘဲ ခု ထိ သူ စရိတ် လုပ် သုံး နေ တာ nug အမည်ခံ ရော ဘာ လုပ် ပေး နိုင် လဲ
4547,5503,ပိုင်းလုံး ပဲ,ab,ပိုင်းလုံး ပဲ
4548,6385,ဝဋ်ကြွေး မ မ တောင် lee တောင် xင်ခံ ပေါက် တောင် အကုသိုလ်များ မ,ab,ဝဋ်ကြွေး မ မ တောင် lee တောင် xင်ခံ ပေါက် တောင် အကုသိုလ်များ မ
4549,5203,အရှက်အကြောက် တရား တွေ ပျောက် ကုန် ပြီ နာမည် ကြီး ရင် ပြီးရော လုပ် နေ ကြ တာ ပဲ,no,အရှက်အကြောက် တရား တွေ ပျောက် ကုန် ပြီ နာမည် ကြီး ရင် ပြီးရော လုပ် နေ ကြ တာ ပဲ
4550,5215,မ နန့်နန့်ထိုး မအလ ဘောငုံ ပဲ ဖလမ မသမ,ab,မ နန့်နန့်ထိုး မအလ ဘောငုံ ပဲ ဖလမ မသမ
4551,5037,ကလေး ရိုင်း အရိုင်းအစိုင်း မ,ab,ကလေး ရိုင်း အရိုင်းအစိုင်း မ
4552,4206,မင်း အဲ့ ဘုန်းကြီး တွေ တန်ခိုး ရှိ နေ ရင် လေ ပေါ် ပျံ ပြ ခိုင်း လိုက် ‌ ဟော လိုက် တာ က လည်း နိဗ္ဗာန် ဆို တဲ့ စကား ကို ပါးစပ် က မ ချ လုပ် လိုက် ‌ရင် လည်း ဘုရား မ ကြိုက် တာ ချည်း ပဲ,no,မင်း အဲ့ ဘုန်းကြီး တွေ တန်ခိုး ရှိ နေ ရင် လေ ပေါ် ပျံ ပြ ခိုင်း လိုက် ‌ ဟော လိုက် တာ လည်း နိဗ္ဗာန် ဆို တဲ့ စကား ကို ပါးစပ် မ ချ လုပ် လိုက် ‌ရင် လည်း ဘုရား မ ကြိုက် တာ ချည်း ပဲ
