Priority,Comp Type,Comp Name,Test,Description
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNB+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNA+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTND+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNE+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNG+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNC+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNF+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNH+AH0-
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average shared lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average exclusive lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Critical,Oracle WebLogic,dcofsaa+AF8-edq+AF8-server1:7104,JMX Connection to JVM, JMX connection to the JVM of Oracle WebLogic dcofsaa+AF8-edq+AF8-server1:7104 failed
Minor,Oracle Database,EYLOAN+AF8-Oracle+AF8-DB:1880:dcey,Oracle SGA, Buffer cache hit ratio is low on Oracle Database EYLOAN+AF8-Oracle+AF8-DB:1880:dcey
Major,AWS Cloud,Apigee,AWS EC2 Instance Performance, Actual CPU credit balance is high +AHs-ap+AC0-southeast+AC0-1:+AC0-:i+AC0-04b74635ad73c1a93+AH0-
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.30721.1179273807 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Kubernetes Cluster,flexcube+AC0-cbs+AC0-uat+AC0-tkc:6443,K8s Pods by Namespace, There are many waiting containers in pod obic+AC0-interest+AC0-extrp+AC0-service+AC0-9cd9c45b+AC0-v5k4x of namespace javaic on Kubernetes Cluster flexcube+AC0-cbs+AC0-uat+AC0-tkc
Minor,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB,I/O Waits, High CPU utilization when waiting for I/O on AWS+AF8-CBS+AF8-Reporting+AF8-DB
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Jobs, Elapsed time of Oracle job is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,eG+AF8-Backend+AF8-DB:1521:egrepdc,Oracle User Connections, Many blocked connections for user +AF8-BACKGROUND on Oracle Database eG+AF8-Backend+AF8-DB:1521:egrepdc
Major,Solaris,BIREPO+AF8-DB+AF8-Node+AF8-1,Disk Space, High disk space usage on /export/home/orarom drive of BIREPO+AF8-DB+AF8-Node+AF8-1
Minor,Solaris,BIREPO+AF8-DB+AF8-Node+AF8-1,Disk Space, High disk space usage on /var drive of BIREPO+AF8-DB+AF8-Node+AF8-1
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Kubernetes Cluster,NewCoreBankingProdEnv:443,K8s Pods by Namespace, There have been many container termination failures for pod aws+AC0-guardduty+AC0-agent+AC0-ws4b9 of namespace amazon+AC0-guardduty on Kubernetes Cluster NewCoreBankingProdEnv
Major,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB,I/O Waits, High CPU utilization when waiting for I/O on AWS+AF8-CBS+AF8-Reporting+AF8-DB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle User Connections, Many blocked connections for user KBZREPS on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,EYLOAN+AF8-Oracle+AF8-DB:1880:dcey,Oracle SGA, Buffer cache hit ratio is low on Oracle Database EYLOAN+AF8-Oracle+AF8-DB:1880:dcey
Critical,Oracle Database,eG+AF8-Backend+AF8-DB,Disk Activity, Disk /archive+AF8-new on eG+AF8-Backend+AF8-DB is very busy
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,AWSCBS+AF8-Reporting+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-REPLICAT/RLOTNH+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,AWSCBS+AF8-Reporting+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-REPLICAT/RLOTND+AH0-
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-116.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Jobs, Elapsed time of Oracle job is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average exclusive lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average shared lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Minor,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB,I/O Waits, High CPU utilization when waiting for I/O on AWS+AF8-CBS+AF8-Reporting+AF8-DB
Minor,eG Agent,eG+AF8-RUM+AF8-Agent,JVM Threads, Blocking threads in the JVM of eG Agent eG+AF8-RUM+AF8-Agent
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.26410.1179273921 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-121.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Kubernetes Cluster,flexcube+AC0-cbs+AC0-uat+AC0-tkc:6443,K8s Pods by Namespace, There are many waiting containers in pod obic+AC0-interest+AC0-extrp+AC0-service+AC0-9cd9c45b+AC0-v5k4x of namespace javaic on Kubernetes Cluster flexcube+AC0-cbs+AC0-uat+AC0-tkc
Minor,AWS Cloud,HRIS+AF8-Prod,AWS EC2 Instances, Many instances have been removed recently from AWS Cloud HRIS+AF8-Prod
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Linux,dc+AC0-smv+AC0-bo1+AC0-db02.kbzbank.com,I/O Waits, High CPU utilization when waiting for I/O on dc+AC0-smv+AC0-bo1+AC0-db02.kbzbank.com
Critical,Kubernetes Cluster,flexcube+AC0-cbs+AC0-mig+AC0-tkc:6443,K8s Events, Many back off pulling images on Kubernetes Cluster flexcube+AC0-cbs+AC0-mig+AC0-tkc
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Critical,External Web,ibanking:443,HTTP, The web page HomePage is not available for external access. This is affecting External Web ibanking
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Solaris,BIREPO+AF8-DB+AF8-Node+AF8-1,Disk Space, High disk space usage on /export/home/oracle drive of BIREPO+AF8-DB+AF8-Node+AF8-1
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Jobs, Elapsed time of Oracle job is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-zb.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSCustomerServiceBalance+AF8-1528+AFw-w3wp+ACM-6+AH0-
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-zb.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSCustomerServiceBalance+AF8-1528+AFw-Summary+AH0-
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-zb.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSAccountingService+AF8-1568+AFw-Summary+AH0-
Minor,Oracle Database,eG+AF8-Backend+AF8-DB:1521:egrepdc,Oracle User Connections, Many blocked connections for user egurkha on Oracle Database eG+AF8-Backend+AF8-DB:1521:egrepdc
Minor,Oracle Database,eG+AF8-Backend+AF8-DB:1521:egrepdc,Oracle User Connections, Many blocked connections for user +AF8-BACKGROUND on Oracle Database eG+AF8-Backend+AF8-DB:1521:egrepdc
Critical,eG Agent,eG+AF8-RUM+AF8-Agent,Tests, Test AWSEMapReduceTest is not reporting at configured measure period on eG Agent eG+AF8-RUM+AF8-Agent
Minor,AWS Cloud,KBZT,AWS EC2 Instances, Many instances have been removed recently from AWS Cloud KBZT
Minor,AWS Cloud,bluejay+AC0-workflow+AC0-prod,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,AWS Cloud,bluejay+AC0-workflow+AC0-prod,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-119.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Write rate to datafile sfcubstab+AF8-69.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-118.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Kubernetes Cluster,flexcube+AC0-cbs+AC0-uat+AC0-tkc:6443,K8s Pods by Namespace, There are many waiting containers in pod obic+AC0-interest+AC0-extrp+AC0-service+AC0-9cd9c45b+AC0-v7mpg of namespace javaic on Kubernetes Cluster flexcube+AC0-cbs+AC0-uat+AC0-tkc
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Critical,Kubernetes Cluster,flexcube+AC0-cbs+AC0-mig+AC0-tkc:6443,K8s Events, Many container images are failed to pull/create/start on Kubernetes Cluster flexcube+AC0-cbs+AC0-mig+AC0-tkc
Minor,Oracle Database,eG+AF8-Backend+AF8-DB+AF8-DR:1521:egrepdr,Oracle SGA, Buffer cache hit ratio is low on Oracle Database eG+AF8-Backend+AF8-DB+AF8-DR:1521:egrepdr
Major,AWS Cloud,flexcube+AC0-corebanking+AC0-prd,AWS EC2 Instance Performance, CPU utilization is high for EC2 instance +AC0-:i+AC0-07d378eca4a2a1956 in region ap+AC0-southeast+AC0-1. This instance is hosted on AWS Cloud flexcube+AC0-corebanking+AC0-prd
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC,Oracle SGA, Parse CPU to parse elapsed ratio is low on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-za.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSCustomerServiceBalance+AF8-1528+AFw-w3wp+ACM-4+AH0-
Minor,AWS Cloud,cbs+AC0-reporting+AC0-prd,AWS EC2 Instances, Many instances have been removed recently from AWS Cloud cbs+AC0-reporting+AC0-prd
Minor,AWS Cloud,HRIS+AF8-Prod,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,AWS Cloud,HRIS+AF8-Prod,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Critical,External Web,ibanking:443,HTTP, The web page HomePage is not available for external access. This is affecting External Web ibanking
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Maximum query elapsed time is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Query is taking high CPU time on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Major,Oracle Database,eG+AF8-Backend+AF8-DB,Disk Space, High disk space usage on /archive+AF8-new drive of eG+AF8-Backend+AF8-DB
Minor,Kubernetes Cluster,NewCoreBankingProdEnv:443,K8s Pods by Namespace, There are many waiting containers in pod aws+AC0-guardduty+AC0-agent+AC0-4jw5w of namespace amazon+AC0-guardduty on Kubernetes Cluster NewCoreBankingProdEnv
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Kubernetes Cluster,flexcube+AC0-cbs+AC0-uat+AC0-tkc:6443,K8s Pods by Namespace, Memory utilization is high for pod prometheus+AC0-0 of namespace monitoring on Kubernetes Cluster flexcube+AC0-cbs+AC0-uat+AC0-tkc
Minor,Kubernetes Cluster,flexcube+AC0-cbs+AC0-uat+AC0-tkc:6443,K8s Pods by Namespace, There are many waiting containers in pod obic+AC0-interest+AC0-extrp+AC0-service+AC0-9cd9c45b+AC0-v5k4x of namespace javaic on Kubernetes Cluster flexcube+AC0-cbs+AC0-uat+AC0-tkc
Minor,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB,System Details, CPU utilization is high on AWS+AF8-CBS+AF8-Reporting+AF8-DB
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Minor,AWS Cloud,apiring+AC0-aws+AC0-prd,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,Oracle Database,eG+AF8-Backend+AF8-DB+AF8-DR,I/O Waits, High CPU utilization when waiting for I/O on eG+AF8-Backend+AF8-DB+AF8-DR
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Jobs, Elapsed time of Oracle job is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average shared lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Minor,SAP HANA Database,KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015,HANA Locks, Average exclusive lock wait time is high on SAP HANA Database KBZ+AC0-PRD+AC0-DB+AC0-SYSDB:35015
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC,Oracle SGA, Parse CPU to parse elapsed ratio is low on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-za.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSCustomerServiceBalance+AF8-1528+AFw-Summary+AH0-
Minor,Microsoft IIS Web,apisys+AC0-prod+AC0-za.kbzbank.com:80,.NET CLR, Load failures rate is high +AHs-CBSAccountingService+AF8-1568+AFw-Summary+AH0-
Minor,Oracle Database,New+AF8-CB+AF8-DB+AF8-DR:1665:kbzprddcpdb,Oracle DataFiles, Write rate to datafile SFCUBSTAB+AF8-183.dbf is high on Oracle Database New+AF8-CB+AF8-DB+AF8-DR:1665:kbzprddcpdb
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Query is taking high CPU time on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Maximum query elapsed time is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB:1665:KBZRPTDCPDB,Oracle DataFiles, Write rate to datafile SFCUBSTAB+AF8-113.dbf is high on Oracle Database AWS+AF8-CBS+AF8-Reporting+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,eG+AF8-Backend+AF8-DB:1521:egrepdc,Oracle Sessions, Many blocked sessions on Oracle Database eG+AF8-Backend+AF8-DB:1521:egrepdc
Minor,AWS Cloud,bluejay+AC0-workflow+AC0-prod,AWS EC2 Instances, Many instances have been removed recently from AWS Cloud bluejay+AC0-workflow+AC0-prod
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC,Oracle SGA, Parse CPU to parse elapsed ratio is low on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC
Minor,AWS Cloud,HRIS+AF8-Prod,AWS RDS Events, Many maintenance +AHs-system+AC0-update+AH0-
Minor,AWS Cloud,HRIS+AF8-Prod,AWS RDS Events, Many maintenance +AHs-Summary+AH0-
Minor,Oracle Database,eG+AF8-Backend+AF8-DB:1521:egrepdc,Oracle User Connections, Many blocked connections for user +AF8-BACKGROUND on Oracle Database eG+AF8-Backend+AF8-DB:1521:egrepdc
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.13791.1187650675 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Query is taking high CPU time on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle SQL Workload, Maximum query elapsed time is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Major,Oracle Database,AWS+AF8-CBS+AF8-Reporting+AF8-DB,I/O Waits, High CPU utilization when waiting for I/O on AWS+AF8-CBS+AF8-Reporting+AF8-DB
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNE+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNC+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNF+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNB+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTND+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNG+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNA+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,RPTDCLOG+AF8-CBS+AF8-GG,GoldGtLogTest+AF8-ex, Lagging checkpoint duration is high  +AHs-EXTRACT/ELOTNH+AH0-
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Scans, Percentage of long table scans is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Kubernetes Cluster,NewCoreBankingProdEnv:443,K8s Pods by Namespace, There have been many container termination failures for pod aws+AC0-guardduty+AC0-agent+AC0-4jw5w of namespace amazon+AC0-guardduty on Kubernetes Cluster NewCoreBankingProdEnv
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,AWSCBS+AF8-Reporting+AF8-GG,GoldGtLogTest+AF8-ex,TimeSinceLastChckPoint  +AHs-REPLICAT/RLOTNA+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,AWSCBS+AF8-Reporting+AF8-GG,GoldGtLogTest+AF8-ex,TimeSinceLastChckPoint  +AHs-REPLICAT/RLOTNF+AH0-
Critical,Oracle+AF8-Gold+AF8-Gate+AF8-ex,AWSCBS+AF8-Reporting+AF8-GG,GoldGtLogTest+AF8-ex,TimeSinceLastChckPoint  +AHs-REPLICAT/RLOTNC+AH0-
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB,Oracle Jobs, Elapsed time of Oracle job is high on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDCPDB
Minor,Oracle Database,BIREPOPDB:1665:KBZBIREPOPDB,Oracle SQL Workload, Query is taking high CPU time on Oracle Database BIREPOPDB:1665:KBZBIREPOPDB
Minor,Oracle Database,BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC,Oracle SGA, Parse CPU to parse elapsed ratio is low on Oracle Database BI+AF8-Reporting+AF8-Prod+AF8-DB:1665:KBZRPTDC
Major,NetApp Cluster,DR+AF8-NetApp+AF8-Fas+AF8-Backup,FCP Port Performance, Average latency for write operations is high in the FCP +AHs-port.3b +AFs-50:0a:09:82:80:63:2c:23+AF0AfQ-
Major,NetApp Cluster,DR+AF8-NetApp+AF8-Fas+AF8-Backup,FCP Port Performance, Average latency for write operations is high in the FCP +AHs-port.3a +AFs-50:0a:09:81:80:63:2c:23+AF0AfQ-
Critical,eG Agent,eG+AF8-RUM+AF8-Agent,Tests, Test AWSOpsWorksTest is not reporting at configured measure period on eG Agent eG+AF8-RUM+AF8-Agent
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-178.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-125.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.16530.1157977453 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Write rate to datafile sfcubstab+AF8-152.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.24150.1188338563 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab.23529.1183851057 is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
Minor,Oracle Database,ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB,Oracle DataFiles, Read rate from datafile sfcubstab+AF8-122.dbf is high on Oracle Database ONPREM+AF8-KBZPRDDCPDB+AF8-PDB:1580:KBZPRDDCPDB
