original_index,text,label
4999,ကား မ ပြော နဲ့ ဆိုင်ကယ် တရုတ် ဘီး အစုတ် တွေ တောင် ၁၀ ကျော် နေ ပြီ 🥹🥹,no
3512,စောက်ထာကိုင် ကျက်သရေ,ab
1352,နိုင်ငံ အခြေအနေ ကြောင့် ဟန်ဆောင် နေ ရ တာ ပါ 😆,no
6489,ဖင်ခံ,ab
4190,စောက်ရှက်မရှိ အာဏာရူး မအလ,po
291,မအေဠိုး ပဲ ဘလိန်း လီး ပဲ မ မ,po
1620,ဗလောင်းဗလဲ လုပ် ကောက်ကျစ်စဉ်းလဲ ကျွန် မီဒီညာ မ,po
3082,ပဲ မအလ မှန်း မ အရူးထ ပဲ,po
425,ပဲ အခွက် မ,ab
3204,မအလ စောင်ရှက်,po
4190,စောက်ရှက်မရှိ အာဏာရူး မအလ,po
4270,တုတ် ရိုက်ခွဲ,ab
172,ပါးချ,ab
5987,ခိုး လု ချီးစားခွေး လုပ် စောက်သုံးမကျ စောက်ဖြစ်မရှိ ပထွေး ချီးစား ခွေး,po
2126,ရွံ အခြောက် မ ပဲ စောက်ချောကြီး,ab
3895,စောက်တလွဲ စောက်ဂျင်း,ab
5117,မအလ မ သေချင်းဆိုး မအလ,po
2912,dogသား အလုံးကန်း ကျွန် မ ခွေးဝဲစား သူပုန် မ,po
1952,သခေါမ လီး ပဲ တောင်,ab
4948,လောက် အားယား လုပ် ဖင်ခံ,ab
2248,လူသတ် မုဒိမ်းကောင် စောက်ခွက် ဝိုင်း,ab
2803,မ မအလ,po
2659,မျိုးမစစ် မ,ab
1479,ဒီ လောက် နဲ့ အား မ ရ သေး ဒီ ထက် ကြမ်း တာ ရိုက် ချင် တယ် ဆို တော့ ဘယ်လို မျိုး လဲ ကွယ်,no
3268,မီး ဖြတ် ၊ မီး ပျက် သည် များ မ နှစ်သက် ပါ,no
4442,တပ်Fာ,po
155,ဒီ ဘဲ က ဒီ လို နေ ချင် ဝတ် ချင် တာ,no
6071,သေ အကျိုး မ ခွေး မ ပေါင်းလုပ်ပေါင်းစား,po
6586,ကလေး မ ရွံ,ab
6426,ခွေးစစ်တပ် မ,po
5970,လောက် တောင် မအလ ပြာကျ,po
6411,မအေလိုး လူပါးဝ ပဲ,po
1947,လာ ပြန် ပြီ လား ဟေ့ အေသင် ကို တံတွေး မ ခြောက် သေး ဘူး နောက် တစ် ခု မြန်မာ ပြည် က တစ် နေ့ တစ် မျိုး မ ရိုး ရ ပါ လား နော် အဲ့ တာ တွေ ပဲ ဂရုစိုက် ကြ ဟေ့ အရေးကြီး တယ်,no
517,ဘောမ,po
4353,မျက်လုံး ကို ဝါး သွား တယ် 😁,no
1957,ကိုမေကိုနိုး ယီး ပဲ,ab
805,ချ လူသတ် ခိုးဆိုးလုနှိုက် အကြမ်းဖက် ချ ချ မ ဆဲ ထမိန်ချုံ,po
767,နေ့လည်ခင်း သွား စား အရမ်း အဆင်ပြေ တယ် လတ်ဆတ် ပါ တယ် အချိုပွဲ တွေ ဟင်းပွဲ တွေ လည်း အများကြီး ပါ ညနေ ဘက် က တော့ ထိုင် စရာ နေရာ လည်း အဆင်မပြေ ဘူး လူ ရှုပ် ပါ တယ်,no
944,ဒီ လူ အကြောင်း သိ ချင် ပါ က ဒီ အထဲ ဝင် ကြည့် လို့ ရ ပါ တယ်,no
6684,ဘောမ နာနတ်သီးတော့မစားမိကြစေနဲ့,po
5544,$ခေါင်း လ မ ပဲ မ ကောင်မ,po
6272,အယ် ငါ တို့ က ကျောင်း မ တက် ဖူး ဘူး လေ 😀,no
5389,အဲ့ တာ ဘယ် နိုင်ငံ လဲ ဟင် ပညာရေး စနစ် ကောင်း လှ ချည် လား 🤣,no
4299,ကျက်သရေတုံး,ab
3468,မှန်း မ မ စစ်ခွေး မ,po
4440,လိ့ မ မ ခံ လောက် မ ဖလမ ဖျင်ခံ,po
6415,ကိုယ် က တော့ အထာ နပ် သွား ပြီ ဖုဘလောဂါ တွေ နဲ့ ဘယ်လို ကြော်ငြာ နေ ပါ စေ ၂ ပတ် လောက် စောင့်ကြည့် ပြီး မှ ပဲ သွား ဖြစ် တော့ တယ်,no
5776,စောပေါက်,ab
139,Kmkl မ,ab
415,အကြမ်းဖက် KMKL KMKL ပဲ KMKL မျိူးဆောင့် ပဲ,po
4514,ဖာမ ဖင်ခံ မ မုဒိန်းကျင့်ခံရမယ့်မိန်းမ နင်ခံဖူးတိုင်း မ,ab
5767,မိုက်ရိုင်း ကြ တာ နော် လိုင်း ပေါ် မှာ တော့ မျက်နှာဖုံး တပ် ပြီး စံပြ စတိုင် နဲ့ နေ တာ နော် သူ ကိုယ်တိုင် က လည်း ဥပဒေ နဲ့ ကျောင်း ပြီး ထား တာ ပညာတတ် တွေ ဆိုး ရင် ကမ်းကုန် တယ်,no
5503,ပိုင်းလုံး ပဲ,ab
1318,စောက်ရှက် မ ပဲ,po
5324,ယုတ်မာ ယုတ်မာ ရက်စက်,po
6003,ဘယ်သူ မှန်း တောင် မ သိ ဘူး,no
4225,မအေလိုး သောက်ဖြစ် မ မ,ab
4900,မအေလိုး ဗြောင်လိမ်ဗြောင်စား ကလိမ်ကကျစ် စိတ်ဓာတ်ကအဝီစိရောက် ခွေးဝဲစား စောက်ရှက် မ,ab
612,မ တောင် လုပ် မ ပဲ သင်္ချိုင်းကုန်းသွားပေး အရှက်မရှိ,po
5199,$လုပ် မ $ရူးထ မ အကုသိုလ် မ လုပ် ဆန်ကုန်မြေလေး,ab
3345,ပဲ ဘောမ ဘောမ လောက် ပဲ ဖင်ကုန်း မ,po
1318,စောက်ရှက် မ ပဲ,po
996,မ မအေလိုး,po
2708,အဲ့ လောက် ညံ့ မယ် လို့ မ ထင် ထား ဘူး,no
1772,မ လုပ် မ ပဲ လုပ် မအလ သတ်,po
4319,ဘယ် နေရာ ရုပ်ပေါက် တာ လဲ ပြော ကြည့် ပါ ဦး,no
2665,ငယ် လို့ အထင်သေး တာ မ သေး တာ ထက် ဆယ်စုနှစ် တစ် ခု ကွာ ရင် ကွာ သလောက် အတွေးအခေါ် အယူအဆ ချင်း ကို က ကွာ သွား တယ် အဓိက အိမ်ထောင် ရေး မှာ အဲဒါ ကို ညှိ ရ အခက်ဆုံး ပဲ,no
782,သေချာ ကြည့် ညီလေး မှတ်မိ လား စိမ်းလဲ့ဝါ မှာ လေ,no
5896,သေ,ab
5180,တောင်ကြီး သူ တဲ့ ကွာ မြို့ သိက္ခာကျ ပါ့ ကွာ ရွှေညောင် က ဆို တော့ အင်း ရွှေဥဒေါင်း ၊ ဇာနည် တစ် ခု ခု က ထွက် တာ ဖြစ် နိုင် တယ် ။,no
1082,$ပေါ,po
6265,ယုတ်မာ ခွေး,po
1818,လခွမ်း သေ ရိုက် မ,po
3443,အဲ့ဒါ မှတ် ထား အသဲ ထဲ ထိ အောင်,no
84,မိုက်ရိုင်း ပေမဲ့ ကောင်း ပါ တယ် အဲ့လို တော့ မ ရိုက် ပါ နဲ့ မြန်မာ ပြည် အပြော ခံ ရ မှာ စိုး လို့ ပါ,no
5490,မအလ မ ချ မ,po
2948,ခေတ် ဆိုး စနစ် ဆိုး ကြီး ထဲ မှာ ဖြစ်ပျက် နေ လိုက် ကြ တာ,no
4486,လူသတ် မီးရှို့ မ,po
1626,အမေရိကန် မှာ အပ် ထား တဲ့ ဒေါ်လာ တစ် ဘီလီယံ ရော နုဂျီ ရ သွား ပြီ လား ? 😂 😂,no
2794,$ရူး အကုသိုလ်,po
3178,လားရှိုး မြို့ ကြီး က လည်း မနက် ဆို ဗုံး ကြောက် ရ ည ဆို ဓါးခုတ်ကောင် ကြောက် ရ ဒါ ငါ တို့ ပြည်သူ့ ဘဝ ခေါင် မ လုံ ရင် မိုး ဒဏ် တော့ ခံ ရ မှာ ပဲ,no
1780,အလုပ် နား လို့ အိပ် မ လား ကြည့် တယ် မျက်လုံး ပါ ကျယ် သွား ပြီ,no
90,အရင် မီဒီယာ မှာ ပြော တော့ ဒီ လို မ ဟုတ် ဘူး ဗလောင်းဗလဲ ပြော နေ တာ တက်တူး မ,no
5314,မ ဘောမ မှန်း ငိုးမ,po
6344,မအလ မ မ,po
5438,ကြည့် လည်း မ ကြည့် ဘူး နား လည်း မ ထောင် ဘူး တွေ့ ကျော် 👍🏻,no
1037,မအေလိုး အာဏာရူး လုပ် ကမကလိုး 💩စား🐕‍🦺 ကျဆုံး,po
5326,ငလမ မအလ ပဲ,ab
6291,ဆောတီး လိုင်းကျ သွား လို့ မ ရည်ရွယ် ပါ ဘူး 🥴🫣🤣,no
1432,‌စောက်‌ခွက် မ ပ‌ထွေး တောင် မအေလိုး,po
2251,ခွေး မ ပေါက် ပဲ အနိုင်ကျင့်,po
2970,စောက်ရူး မ ခံ,ab
585,လီး ပဲ ဆဲ,ab
6002,သူ့ အဖေ ဆုံး တာ တောင် နောက် ရက် live လွှင့် ပြီး တဟီးဟီး ဟားဟား နဲ့ ပါ ဗျာ 🥲,no
6699,မြန်မာ ပြည် မှာ တော့ မ တင့်တယ် ဘူး ထင် တာ ပဲ အနုပညာ နဲ့ မ တူ ဘူး ထင် တယ် အနောက် နိုင်ငံ တွေ ရဲ့ ယဉ်ကျေး မှု နဲ့ မြန်မာ့ ယဉ်ကျေး မှု ကွာ သလား လို့ ပါ,no
6082,ငါ တို့ မှာ ဒီ ဘုန်းကြီး တွေ ရဲ့ ဂျင်း အတော် မိ ခဲ့ တာ တလရ ကျ မှ ပဲ ဖွတ် ထွက် တဲ့ တောင် ပို့ မှန်း သိ တော့ တယ်,no
6426,ခွေးစစ်တပ် မ,po
4034,အဲဒီ က လူ တွေ ရဲ့ စိတ် ထဲ ကို ဝင် ကြည့် ပါ လား ဗျ,no
5034,စီးပွားရေး တိုးတက် အောင် မျက်ချေမပြတ် လုပ် ပေး ထား တယ် သူ တို့ အိတ် ထဲ လည်း ထည့် တယ် ဒီ မှာ က,no
2825,ဖာ,po
6689,လင်ခိုးမ မ,ab
5417,တော်တော် စိတ်ကူး ခဲ့ ရ မှာ ပဲ,no
1062,မာမီစိန် အုပ်စု နင် တို့ လက်ခုပ် ထဲ လေ,no
