text,label,original_index
ငါလိုးမသား တွေ လီး မီး က အမြဲ ခိုး နေ လာ ရ မယ့် အချိန် မ လာ တော့ လီး လုပ် ရ မှာ လား ငါလိုးမသား epc ကိုမေကိုလိုး မျိုး,ab,2852
မင်း တို့ စောက်ပြဿနာ လိုင်း ပေါ် လာ တင် မ နေ နဲ့ အာရုံနောက် တယ် လီး ပဲ,ab,5449
ကြည့် လေ စိတ်ညစ် စရာ ကြီး ကို အရမ်း မှန် တယ် ထင် နေ ကြ တာ လား,no,2751
မအိမ်လိုး က သူ့ ဟာ သူ ခန့် သူ့ ဟာ သူ ကြေငြာ သေကိုမသေနိုင်ဘူး,po,1934
နင် အောင်မြင် လာ လည်း အဆင့် ရှိ မှာ မ ဟုတ် ဘူး ဘောမ ရဲ့,ab,4122
အားပေး မယ် ဆို လုပ် ပြ ရ မှာ ပေါ့ 😍,no,2917
ဘာ မှ မ လုပ် တတ် မ ကိုင် တတ် လူthat ဖို့ ပဲ တတ် တဲ့ မAloe လို့ ပဲ ထင် တယ် ။,po,2234
တရုတ် ဟာ မြန်မာ ပြည်သူ အတွက် အိမ်နီးချင်း ကောင်း မ ဟုတ် ပါ အကြမ်းဖက်သမား စစ်မိစ္ဆာကောင် တွေ ကြီး စိုး တဲ့ ဖက်ဆစ် စစ်တပ် ခေါင်းဆောင် တွေ အတွက် သာ မိတ်ဆွေ ကောင်း ဖြစ် တယ် ...,po,2642
‌ စစ်ခွေး တွေ ကို ပြည်သူ ရွံ တာ လဲ မ ပြော နဲ့ ၊ လုပ်ရပ် က လူစိတ်ပျောက် နေ ပြီ ။,po,4305
အမ တို့ က ကျက် တား တာ တွေ ပြော တဲ့ အတိုင်း ပဲ နော်,no,2619
ဒီ လောက် နဲ့ အား မ ရ သေး ဒီ ထက် ကြမ်း တာ ရိုက် ချင် တယ် ဆို တော့ ဘယ်လို မျိုး လဲ ကွယ်,no,1479
ပဒတ် စခန်း ကို ဝင် စီး တာ ပဒတ် တွေ သေ တာ ပါ ကွာ မ သိ ရင် တခြား သူ တွေ ကို ပဲ စကစ က ပစ်သတ် ခဲ့ သလို ကူလီကူမာ တွေ သတင်း မ ရေး ပါ နဲ့ ငါ ကိုယ်တိုင် အဲ့ တိုက်ပွဲ မှာ ပါ တာ ခု ထိ နောက်တန်း ကို ပြန် မ ရောက် သေး ဘူး သဘောပေါက် ။,po,152
သူ တော်တော် ပြော တတ် ရေး တတ် 😂 😁 😁,no,3868
စခ ပေး သော နေရာ အား အတင်း လု ယူ ချင် သော ငပွကြီး များ ရွံ လွန်း လို့ ဖက်ခွက်စား ဆို တာ,po,2978
လိုးမ ပဲ ငါ တို့ က အားပေး လိုက် ရ တာ ကွာ မင်း တို့ က တူတူ ပဲ ပြည်သူ ကျွေး တာ စား ပြီး အချိန်တန် တော့ ဘောမ တာ ပါ ပဲ 😇,po,530
စောက်စိဝင်တောင် တာ ပါ ဖလမ,ab,369
အမျိုး ဘာသာ သာသနာ သွား ထိ တာ ကိုး ဟီဟိ 😁,no,5720
ဘာ လဲ အဆင် တွေ များ တော့ အရည်ထွက်ကျမှာစိုးလို့လား 😂 😂,ab,3578
ချ ကွာ စောက်သိက္ခာ တွေ လည်း ကျ ပါ တယ် ကိုယ့် နိုင်ငံ က အသုံးမကျ တော့ သူများ အတွက် ဥပမာ ပေး စရာ ကြီး ပဲ ဖြစ် နေ တယ် မအလ တစ် ကောင် လည်း ငရဲမြန်မြန်သွား မှ ပဲ,po,960
PDF တွေ က လုပ် ရင် လုပ် တယ် လို့ ဝန်ခံ ရဲ တယ် မအလ ခွေးယုတ် တွေ က သာ မိန်းမ တွေ စီးနင်း ထား တဲ့ ဖိနပ် လောက် မှ အဆင့်မရှိ တဲ့ သတ္တိ နဲ့ ကိုယ့် အပြစ် ကိုယ် ဝန် မ ခံ ရဲ ကြ ဘူး နော်,po,3282
စကစ ကမကလ တွေ ကို လေ ဘယ်လို တောင် ဆဲ ရ မ လဲ မ သိ တော့ ဘူး အရမ်း ကလိမ်ကျ တဲ့ ကောင် တွေ စွရှက် လည်း မ ရှိ ဘူး,po,1408
ဘုတ်စော တို့ အဖွဲ့,ab,3058
အဲ့ ကောင် စစ်ခွေး အအိုကောင် ကြီး ၊ စင်ပေါ် ရောက် ရင် အူ ကို အူ ချင် တာ အဲ့ ကောင် အူ တာ ကို လူ တွေ က ရွံ မအလ က အကြီးကြီး လိမ် တာ ၊ ဘယ် သူ မှ မ ယုံ လည်း ပေါ်တင် ကြီး ခဏခဏ လိမ် လိုက် ရင် ၊ အူကြောင်ကြား တွေ ဟုတ် သလိုလို ထင် အောင် အူ အူ ပြ နေ တာ ။ ဒီ စစ်ခွေး ပင်စင် မ ယူ ချင် လို့ ၂ကျပ်ကွက် ကြီး နဲ့ အာဏာလု ၊ အရပ်ဘက် ပြောင်း ပြီး ပိုက်ဆံ ခိုး ချင် လို့ ဖျင်ထယား တာ ။ ခု ဈေး တွေ တက် ၊ ကျွန်မ တို့ လည်း နိုင်ငံခြား က ပစ္စည်း ကောင်း ရှား သွား ပြီ ဆီ ဈေး တက် ၊ ဒီဇယ် လည်း အညံ့ တွေ ဝယ် နေ ရ တယ် ။ မီး လည်း မ လာ လုပ်ငန်း တွေ လည်း လည်ပတ် မ ရ ။ တိုင်းပြည် ကို ဖျက် တာ တင် မ က ဘူး ၊ စစ် တိုက် လည်း သူ့ ဖာသာ ဒစ်လည် နေ တာ ။ နိုင်ငံ ရဲ့ ပိုက်ဆံ လည်း စစ်တပ် ဘတ်ဂျတ် ထဲ ထည့် ဘတ် လို့ ကုန် ပြီ သူ တိုက် တဲ့ စစ် က လည်း ရှုံး ပွဲ ချည်း ပဲ တူမီး နဲ့ လုပ်မိုင်း နဲ့ ကလေး တွေ တောင် မ နိုင် ဘူး ။ နိုင်ငံခြား ကျူးကျော် တာ တို့ ဝ လို ဘိန်း မှောင်ခို ဂိုဏ်း တို့ ဆို မအလ ဖျင်ဆီစွပ် ရ မယ် ။,po,60
ဘယ် တုန်း က ကော လာ လို့ လဲ ောက်ပို တွေ လုပ် ပြီး တင် မ နေ နဲ့ ပျက် ချင် တဲ့ အချိန် ပျက် လာ ချင် တဲ့ အချိန် လာ,ab,5953
ခွေး တွေ က ဒါ ပဲ လုပ် တတ် တာ အညိုး ဘာဂျာ အာပလာ 😁 😁,po,2388
သူ တို့ အလှည့်ကျ တော့ ချက်ချင်း ရှင်း တာ ကိုယ် တွေ ကျ တော့ ထိန်းသိမ်း ထား တာ မအလ တွေ က မ တန် လိုက် တာ ။,po,2222
စောင်နိုင်ငံ ရဲ့ မ ကောင်း တာ က တစ် မျိုး နင် တို့ အပြာကားမိသားစု တွေ က တစ် မျိုး စောင်ကောင် တွေ,ab,588
သတင်း ရေး ထား တာ မင်းအမေလင် စသတ် က ဘယ် နေရာ မှာ ရေး ထား လဲ,ab,4032
မ ရှိ တဲ့ စွမွှေး ကို ခါ ခါ ပြီး ကျက်သရေတုံး တယ်,ab,6799
အမလေး စောက်ပြဿနာ က လည်း မ ပြီး တော့ ဘူး ဒိုင် ဆို တဲ့ ဟာ တွေ က လည်း ပြော လို့ ကို မ ပြီး နိုင် တော့ ဘူး,ab,2277
အဲ့ လူ က အာဏာရူး တွေ ထောက်ခံ တဲ့ သူ ပါ လိုက် ပြီး ဂရုစိုက် မ နေ နဲ့ 😕,po,3955
ဟဟ အခါ တစ် သန်း လိ တောင် မ ကြည့် ဘူး ဟေ့ 😏,ab,5099
သူ က လည်း ဝမ်းတွင်းရူး ဟို တစ် ယောက် က သမ္မတရူး,po,5758
ကိုယ် ဝတ် ချင် ဝတ် မယ် မ ဝတ် ချင် မ ဝတ် ဘူး ဝေဖန် စရာ မ လို ဘူး 😎 😍,no,2503
ယောက်ျား ဖြစ် ပြီး ဖင်ခံ ချင် စိတ် ပေါက် နေ တာ,ab,5726
ဘာ မှ မ လုပ် တတ် မ ကိုင် တတ် လူthat ဖို့ ပဲ တတ် တဲ့ မAloe လို့ ပဲ ထင် တယ် ။,po,2234
ဘာ လို့ မ ဆိုင် ရ မှာ လဲ ။ သူ ရေး တာ ဘာ အဓိပ္ပာယ် နဲ့ ရေး သလဲ ထမင်း စား ပြီး ကြီး တဲ့ သူ တိုင်း နားလည် တယ် ။,no,6793
‌ ⚽️မ တွေ ရော ၊ 🦴🦮 တွေ ရော စီးပွား ရေး ဦး မော့ တယ် ဗျ ပြည်သူ့စစ် တွေ ပဲ မ မော့ တာ,po,3371
မအေလိုး သေနတ် ကိုင် ပြီး ပြည်သူ ကို ပြန် ရန်ရှာ နေ တာ ဘယ် အဖွဲ့ က တာဝန်ယူ ဖြေရှင်း ပေး မှာ လဲ NUG က ဘာ လုပ် နေ လဲ,po,6766
ကား မ ပြော နဲ့ ဆိုင်ကယ် တရုတ် ဘီး အစုတ် တွေ တောင် ၁၀ ကျော် နေ ပြီ 🥹🥹,no,4999
အဲ့ တာ လီး လုပ် ရ မှာ လား,ab,5862
အားပေး တယ် လူ ဆို တာ တစ်ခါတလေ ကျတော့ လည်း ဖြစ် သင့် တာ ကို ရွေး ရ မှာ ပဲ လေ,no,2449
ဘယ် တော့ များ မှ အေးချမ်း ပါ့ မ လဲ မြန်မာ ပြည် ကြီး ရယ်,no,4667
‌ စစ်ခွေး တွေ ကို ပြည်သူ ရွံ တာ လဲ မ ပြော နဲ့ ၊ လုပ်ရပ် က လူစိတ်ပျောက် နေ ပြီ ။,po,4305
ဟို ကောင်လေး က phinခံချင် နေ တာ ဖြစ် မယ် 🙄,ab,1383
ခွေးစစ်တပ် ရဲ့ မီး,po,4219
ဒဲ့ ရှင်းပြ ကမ အခု ချိန် ထိ ဘာ မ ဟုတ် တာ ပဲ လား ဘာ ဖြစ် နေ တာ မ သိ ဘူး လား ဘယ်သူ့ ဘောသွားမ နေ လို့ မ သိ နေ တာ လဲ,po,1118
