text,label
တောင် ငါ့မယားသား,ab
ကြောင် လူ့ဂွစာ,po
ခွေး တောင် မ ယိုး အခွက်,ab
သောက်ပု လောက် ဉာဏ်မရှိ ခေါင်း,po
ငါLOEမ စစ်ခွေး,po
ခေါင်း သေပါစေ,le
သောက်မြင်အကပ်ဆုံး FayLoeMa,ab
လူ့တိရိစ္ဆာန်,ab
အာလူး လာ မ ပေး နဲ့ ငါ ပဲ ပေး မယ်,no
သတ်ပစ် အရှင်မထား သတ် သတ်,ab
အထန်ရုပ်,bo
မ မ ရွှေကြို လုပ် ပါးစပ်ပြဲမ,bo
ဪ အဲ့ ကောင် က အဆိုတော် လား ? 😑,no
နား ကို မ လည် တာ,no
တောဖာ,bo
ဇဘ ပေါက် ပေါက်,ab
မြန်မာ စင်ကာပူ ကို ကျော် နေ ပြီ 🫢,no
လောက် sp $သူခိုး,ab
မ လုပ် ငပေါ,ab
အကောင် စောက်ရူး,ab
ဖာသည် မအေလိုး လီး ပဲ,ab
sခွက် ကြည့်မရ အကုသိုလ် ထွီး,ab
tayခါနီး Sခွက် မသပ,ab
xင်ခံ,ab
ပေloeမ,ab
သပ တောင် မ,ab
စောက်ရှက်,ab
ကြုံ ဖူး တယ် နည်းနည်း ပဲ ညှပ် မယ် ပြော တာ ကို ယောက်ျားလေးကေ ကြီး ညှပ် ပေး လိုက် တာ,no
သေ အမျိုးယုတ်,ab
ကလေး သေပါစေ,le
ရှက်ကြောပြတ် ကြောင်,ab
ကြံ့ဖွတ် မျိုးညစ် ပဲ အမျိုးဘာဂျာသာဓကာ,ra
အကောင် သူ့ခြေသူ့လက်သွားဖြတ် ဖြတ် မ မသေမရှင်ထားချင်လို့,ab
ပုစွန် ကုန် ရင် ထပ် မ ထည့် နိုင် ဘူး လာ မ ပို့ သေး ဘူး လမ်း ရောက် နေ တုန်း ပဲ လွှဲချ တာ လာ ပို့ တာ က ၁ နာရီ ကြာ တာ တောင် ရောက် မ လာ တဲ့ ပုစွန်,no
မ မ လုပ် လုပ် ဟာမ ပဲ မျက်နှာပြောင်တိုက် လုပ်,ab
‌စောက်ပေါ စော်ကား,re
စိတ်တွေကုန် လုပ် မ ခပ်နိမ့်နိမ့်အတွေးအခေါ်,ed
မအေလိုး ဘောမ ဘောမ,ab
ဟန်ဆောင် ကောင်း လိုက် တာ ကြောက် စရာ ကြီး,no
စစ်ခွေး ယီး ရွံ,ab
မိုက်ရိုင်း ဖြတ် ပစ်,ab
လို ချင် တာ ထက် နည်းနည်း လေး တို လို့ သာ ပဲ နော် 🙂,no
စောက်ပေါက် မ,ab
မ စောက်ရမ်း LEE,re
အထန်ကောင် ပဲ ပဲ,ab
အသံ ရှင်းလင်း ပြီး ဆွဲဆောင် မှု ရှိ တယ် ဒီထက်မက အောင်မြင် ပါ စေ,no
နှစ်တထောင်လင်ဆာမ,ab
တောင် သွားနဲ့ခုတ်မိ ခေါင်း ပေါက်,bo
သောက်ရူး မအေပေး,po
ပဲ ဆိတ်မြည်တဲ့ပဲပဲပဲတောင်နားထောင်ကောင်းဦးမယ်,bo
မ ကိုက် နင့်ကိုစုတ်ချင်တာ,ab
အေး လေ တူ တာ နဲ့ တူ တာ မှ အဆင်ပြေ ကြ တာ,no
စ စ ညှပ် ရင် တော့ မ လှ ဘူး ညီမ ညှပ် ထား တယ် ရှည် သွား ရင် လှ တယ် အရမ်း မိုက် တယ် 😍,no
စောက်ရေးမရ ပဲ,ab
ခံ ခံ ထည့် လ ခွေး ချိုး,po
လိလိလားလား,ab
မြန်မာ ပြည် မှာ တော့ မ တင့်တယ် ဘူး ထင် တာ ပဲ အနုပညာ နဲ့ မ တူ ဘူး ထင် တယ် အနောက် နိုင်ငံ တွေ ရဲ့ ယဉ်ကျေး မှု နဲ့ မြန်မာ့ ယဉ်ကျေး မှု ကွာ သလား လို့ ပါ,no
ခွေး ဆို တော့ ခွေး လို ဟောင် နေ တာ ပေါ့ ၊ ဟဲ့ ခွေး,no
လီး ကြီးကြီးကျယ်ကျယ်,ab
ဖင်ကြီး ပေါင်ကစိမရတော့ဘူးလား,bo
လူကမွေးတဲ့ကလေးမှမဟုတ်တာ,ab
ကမကလ မီးရှို့တပ် Leeeတပ် ပဲ ရှို့,po
စောက်တရားအရမ်းလွန်,ab
ခွေးစစ်တပ် ငတ် ပဲ လုပ် ခွေးမသား,po
လီး ပဲ,ab
Mayloe ကုန်း ပဲ,ab
မ လုပ် ဖာ ရိုက်,ab
ပဲ ငတ် ပဲ ပဲ အမွဲဆုံး,ab
ချီးစား,po
သူ တို့ လည်း တို့ လို ပဲ နေ မှာ,no
ဖလူးမ,ab
အမြဲ သတိ လေး ထား နော် ခေတ် အခါ က မ ကောင်း,no
ကလေး အောက်တန်းစား,ab
စောက်ရူး,ab
မ သေ ချင် ရင် စစ် မ တိုက် နဲ့ စစ် တိုက် ရင် တော့ နှစ် ဖက် သေ ကြ မှာ ပဲ,no
ဘာ ပြော ပြော အကိတ် ကြီး ပဲ မြင် တယ် အမ ရေ 😁 😁,no
မအေလိုး မ,ab
မ ကမကလ,ab
ခွေးတိုးပေါက် စောက်အရည်ချင်း မ စောက်ပေါက်ကရ လုပ် တဏှာရူး,ab
မ ဆောက် မ,ab
ဟုတ် တယ် နော် သူ လည်း ပြန်လည် ကြိုးစား ပြီး အောင်မြင် နေ မှ ထ ဖော် တာ,no
ဂဏန်း ပဲ,ra
လုပ် $ကျင့် $ထင်ကိုမကြီး,ab
စောက်ရူး ပဲ ပဲ,ab
တောင် ဖလမ,ab
ပါးစပ်ကဘုရားဘုရားလက်ကကားယားကားယား,ab
စောက်ဖက်လုပ် မ လုပ် လုပ်,ab
ပဲ ဘောမ,ab
သေ မ,po
ကလေး တောင် သေကျေ သူတို့ကလေးတွေကိုဘာမှညှာစရာမလိုဘူး,le
အTayဆိုးနဲ့tayကြဦးမယ်,le
ဂြိုလ်အရမ်းကြွ,ab
မအလ ပဲ,po
စောက်ပို မ ရိုက်,ab
ဆိုးရွား အောက်တန်းကျ ကလေး မိမဆုံးမဖမဆုံးမ,ab
စောက်ပေါ သိသာ မ,ab
ဆောက်ရေးမပါ,ab
မ လောက် အောကား ရိုက် ခံ ဂျပန်နိုင်ငံတက်ပြီးဇာတ်ကားရိုက် မျိုးမစစ်,ra
ပါးချ,ab
လုပ် လုပ် လုပ် ဖာဆန် မ,ab
စောက်ရူး လ မ,ab
ရိုင်း သောက်ကလေး ရိုင်းစိုင်း,ab
လိပ်စာ သိ ရင် လည်း တစ် ယောက် တည်း မ သွား နဲ့ နော် ခေါ် ဦး 🤣🤣🤣 😂 😂 😂,no
စောက်ကျင့် မ စောက်ကျင့်,ab
ကြုိက် တယ် ဗျာ ကြည့် လိုက် တိုင်း ပေါ့ပါး လွတ်လပ် သွား တယ် တစ် ပုဒ် ဆို တစ် ပုဒ် တစ် ခဏ အတွင်း ကို အရမ်း မိုက် သွား တယ် အားပေး တယ် ဗျာ,no
မ လုပ် sဖုတ် မ,ab
$paw maloe,ab
အကုသိုလ်မျက်နှာ ကျက်သရေမရှိ,bo
ကိတ်တယ်ကွာအိမ်ပြန်ရအောင် ပဲ,se
မ တောင် ဖင်ရိုက်,se
ကလေး ခွေးတတောင်းစား သေ,po
သန္ဓေယုတ် တောင်,ab
စောက်ရှက်,ab
မနက် ပဲ မ မ မ မ $လုပ် မ လုပ် ခွေးသား ငရဲလိုပူပြီးမှောင်မိုက်နေပါစေ,le
လောက် တောင် မအလ ပြာကျ,po
ပညာမတတ်ဘဲမရိုင်းစိုင်းနဲ့ ရွံ,ed
ပဲ ကောင်မ မဲဖောက်ခံ ပေါက် ဘော မ မ ပဲ ပြေးငုံ ပေါက်,ab
ခွေး ခွေးသား ခွေးလောက်တောင်အသိမရှိ,ab
ခွေးတိုးပေါက် ပဲ တောင် လုပ် လုပ် မ မ လွတ်,po
မအေလိုး အသေဆိုးနဲ့သေပါစေ,ab
ဒဲ့ဒဲ့ချင်း လုပ် ပေါ့ ကွာ အကြော က ပေး ထား ရ သေး မြန် ပြည် အတိုင်း ပဲ 😁 😁 😁,no
ကြောက်ချေးပန်း မ ထည့် မ အရူးချီးပန်း ဘောမ တောင် မ,po
စောက်လုပ် မ စောက်လုပ် လုပ်,ab
ခသတစ,ab
ရိုင်း မ စိတ်ပျက် ရွံ,ab
မ လုပ် လုပ် မ ရုပ်နဲ့နှိပ်စက် အသံနဲ့နှိပ်စက် သေ,bo
ရင့်တယ်နော်,bo
ငါ တစ် ယောက် တည်း စိတ် မ ဆင်းရဲ ချင် ဘူး လာ ကြည့် ဘော်ဒါ 😖 😖,no
နောက်ပိုင်း ပျောက် သွား မှာ ပါ လေ ဆို တဲ့ အတွေး နဲ့ သည်းခံ ကြည့် ခဲ့ ပါ တယ်,no
ငါ့ ဟာ ငါ တောင် ပျင်း လို့ wp ထဲ မ ရောက် ဖြစ် တာ ကို ငါ့ ရည်းစား ရယ်,no
အသက်ကြီးပြီးအချိန်မစီး $ကလေး ဖ-ာခေါင်း ကောင်မ ဖ-ာသယ်မ,ab
စောက်ခွက် ကန်ပစ်,ab
ကြာ ခဲ့ ပါ ပြီ ခု အဖြစ်အပျက် က,no
အမြင်ကပ်ဆုံး အခြောက်မ,ab
ဖော်လော်မော်မ ခံ,ab
တပ်Fာ,po
ဒူးနဲ့မျက်ရည်သုတ်ရပါစေ,le
ရူး ပဲ ငပေါ ငပိတ် ငပိန်းကြောင်,ab
ပဲ ကြွေခါနီးပြီ,le
ဘာ က ကောင်း တာ လဲ တော့ မ သိ ဘူး,no
ဆဲ ဖေxိုးမ အသေမွေးရမှာ မ မမွေးခင်တည်းကသေနေရမှာ,le
မှတ်ချက် ကြည့် ကောင်း တယ်,no
လူကမွေးတာရောဟုတ်လို့လား,ab
